word,mean_dist_wiki
penguin,0.18177468159420804
shed,0.1954957836836781
yours,0.20986290148431927
toys,0.21955793597667003
jenny,0.21523367028106044
pirate,0.18151981966242475
din,0.13050873995719484
fixing,0.16463358332787476
choosing,0.17524134192359622
boot,0.19341840573495528
ribbon,0.17061447284548295
shark,0.1997211768883625
bare,0.1829907274241738
worry,0.23375586875865573
barn,0.19844383636970678
controller,0.168562178939093
ruby,0.19037599418793258
lunch,0.20384907144833253
lily,0.22061098641202834
pig,0.2368104894721871
whale,0.18606123061981997
frozen,0.20969572819536625
dee,0.213338954449877
candy,0.27172236703987235
pot,0.20713543656592492
rabbit,0.2403232467820013
powder,0.20330716953439976
rolls,0.18437738536960374
seventeen,0.17233172994622106
seth,0.166657090388679
wow,0.21882523429121564
valentine,0.2210622806370646
dishes,0.19770788536683703
pour,0.15801848286493078
loud,0.24017272629657094
walked,0.1982109444810126
rope,0.22472354783493903
nina,0.17649127514009505
gonna,0.2531385057249192
cow,0.23136856379526594
cloth,0.19828914404013737
wagon,0.2044373726414439
dad,0.256069012868126
clip,0.22525933485753522
dana,0.16353481388793698
happiness,0.19548914648446125
mice,0.19317775727693087
tired,0.2328396599702307
fingers,0.24237299876397422
mothers,0.18485893247059573
eleanor,0.1867948580455172
shapes,0.20168587232312774
plug,0.1906037078320402
puzzle,0.1967898867466506
scratch,0.2162079753842951
kicked,0.20735770414300222
pepper,0.21741168230849447
swim,0.19159501052260194
dirt,0.2214334704571336
fence,0.20675905161178984
cone,0.16977179752953933
owl,0.18465570527549469
knock,0.21417046468649292
lamb,0.21606477149321918
dub,0.18481579286519387
turtle,0.19964424920995932
cake,0.25271136301992786
bacon,0.19647044123135016
dig,0.19472078310418964
ears,0.23382378525999012
baba,0.14836395984348524
balloon,0.20228063246326114
screw,0.19177467067006784
sandra,0.17489207398833279
shoe,0.21414121161205246
basket,0.17499000938886558
tooth,0.19077958644145349
vegetables,0.21033253985340197
ant,0.17563642427080725
fits,0.20235217558498553
beef,0.1997748519931216
dinosaur,0.18563499368723338
wan,0.15884831599508442
pie,0.22258725125917644
cube,0.18706431805398546
boots,0.2266986726253809
ambulance,0.17480852565729324
forgot,0.21947684192812608
mans,0.14351057193861502
doll,0.2498510825127542
umbrella,0.172614736507332
sink,0.19662875765225687
um,0.1425421051999245
airplane,0.20557196886281617
smile,0.24501019180148942
jill,0.20544054809741402
nurses,0.16001594815062983
chin,0.18612081832736765
brittany,0.14610487281047813
una,0.14312592937723176
butterflies,0.16267261653213927
soup,0.22469940125199828
punjabi,0.15559213483123602
bark,0.19323574309113442
bert,0.19918945912362235
liz,0.21743923449645675
bees,0.1819869476374403
ducks,0.18833478970952208
bedroom,0.22064335208082472
grape,0.16852137509379236
stripes,0.19180081549195332
juice,0.22108405390615457
necessity,0.16757727548954868
buttons,0.21266411494141757
gram,0.1344228170861198
pizza,0.22417761924059415
dominic,0.16935184672693362
bite,0.23470987514212333
wanna,0.2435563563018555
bolt,0.19736334876816336
kite,0.1833929289851835
chips,0.21217432392283345
prayers,0.16671206336371783
teddy,0.2290701960041998
neville,0.1829363816775829
brush,0.202123778385205
mama,0.23603472015490157
jacket,0.2288319949928718
potato,0.21741701607346198
hm,0.12958258649209908
bubble,0.20742474580344797
skipped,0.1453794631179047
daisy,0.21226424226064455
darling,0.20705616066212393
cyril,0.15147617537158167
woo,0.1883485214483096
crack,0.22421058958441467
sauce,0.22010480841525817
peel,0.1905331561376337
ladder,0.1878118214969238
sandwich,0.18741424583279853
trombone,0.17487620673509327
wool,0.18366163023777674
wash,0.21380463591772383
lounge,0.19984013379154794
goat,0.22427996164927141
dolls,0.22336288198406024
lizard,0.18411682069256835
flour,0.19231698307235404
goose,0.2126239425733943
mom,0.24721563043133055
nineteen,0.17151501886591472
chairs,0.1736083468187177
shelf,0.17442644316418066
spells,0.15356073834462028
penguins,0.1788282276386952
elevator,0.20572196771455648
catching,0.22553148879248558
banana,0.2235985482931336
daddy,0.2530874397364475
guinness,0.17342553251644513
buzz,0.20744504815722384
recorder,0.15478760646375647
blah,0.2138437153332844
beans,0.22420358405759874
tractor,0.1877359961623324
butter,0.24320981469139402
lemon,0.21910559163827933
nuts,0.2106893253514674
pony,0.21425412579186767
toby,0.22145293836471247
mole,0.16820810427861607
foo,0.16103403833617996
sweep,0.17762277373072835
lara,0.15601184756680936
stairs,0.2088624178860267
picnic,0.20151586131957536
squash,0.16648572857853225
kitty,0.23345450885282362
ella,0.18854634881656432
glasses,0.22135438202634672
lovely,0.23916193674320094
lois,0.19464960483719942
dots,0.18267530616899977
tissues,0.16599818622179638
worm,0.18830045419249977
weasel,0.18288377016959007
kathy,0.2075852875189185
ramp,0.18888895131381173
toilet,0.2267424815072775
jumps,0.20443303104215374
clown,0.22690902303945493
tent,0.20736825300346853
papa,0.19117326115667255
boring,0.22105643968773142
choke,0.180182757672451
curtain,0.19973195288431705
monkeys,0.20944363646356629
reel,0.20616470608725507
alright,0.2469046300246743
mat,0.17420467028794587
snowman,0.19450008521074477
grapes,0.17717715899864236
frogs,0.1845186364566355
fiddle,0.19844590500942413
burger,0.19352955301797967
dump,0.1995986922327803
hungry,0.24083821634092628
hee,0.19629126146096806
garfield,0.21492516487360977
pam,0.1860001873783911
leopard,0.1713198112693464
ju,0.1394364680752994
crying,0.26180315725565734
bunny,0.24999306135530872
pants,0.24912737188159406
moose,0.20236985250200415
len,0.16149744399091825
trash,0.24765902123072972
ethan,0.19272609895886103
eliza,0.19412511559869705
spill,0.17475532205033742
stevie,0.22297388639051405
crab,0.19680308818994544
blanket,0.20374575139745343
bricks,0.2053692759333989
debbie,0.22578972517382226
ankle,0.18830636089456332
zoe,0.19510358537300135
pont,0.1359692578698429
whistle,0.21620126657283376
nan,0.15990860309607796
uh,0.19159280827628142
nut,0.21193091376356063
doo,0.20126851286871217
washing,0.2244035425378014
gum,0.21325069329571564
hairs,0.1948274927757379
apples,0.21984692573047512
laughing,0.24841168386286927
potatoes,0.21190264413518387
chick,0.21306200723668775
eh,0.1810784394959335
tow,0.20594572533066652
rosemary,0.1999174477517568
parrot,0.2016810998948972
pretend,0.24265724032215086
waited,0.19236857725094242
miriam,0.18019719639576412
jumper,0.16526648970023194
camel,0.20294545404313127
nana,0.14867618604422977
dino,0.16134251252888757
elbow,0.18813426140467546
hats,0.22265292710926812
cathy,0.2150659755007862
zoom,0.1699036490558633
gail,0.18546143882253446
soda,0.20698388776507387
strawberry,0.2105232800844012
microphone,0.2123168924854326
asleep,0.236585538131648
hum,0.1589390745785172
pentagon,0.1513283900730887
kangaroo,0.21031442246840107
ari,0.14140542273217765
wrap,0.21181876685940926
donkey,0.21964909503663196
puzzles,0.19068049167269666
cows,0.20564782660449468
shower,0.22843644848402547
rosie,0.22640109951360862
panda,0.19419654155056348
samson,0.17128214033616135
dolly,0.22188266891319572
chimney,0.19656903838400436
wee,0.21169482392195177
scared,0.26673639403694815
lego,0.17817137798469443
cookie,0.23824390461892483
peach,0.21547767266112064
sleeper,0.15751605938673427
pencil,0.20672839062713783
hedge,0.16241612908373343
sesame,0.21098295884638665
cute,0.25371329149352856
purse,0.18056354611091627
pretending,0.23988689789713283
toes,0.21001212780531173
wah,0.18489323309264896
tata,0.13346481931413928
twinkle,0.198372054438924
knees,0.22200259836682032
cradle,0.18567942101505022
tick,0.18586232099972236
pushes,0.2045382366701295
jude,0.17772053395540713
crocodile,0.20349241535164547
muddy,0.21128153625520335
phoebe,0.19845793610618248
ding,0.1931994393762606
lulu,0.20188378744519064
dusty,0.22218613330134854
gorilla,0.2180931660516874
bounce,0.22907032823416976
hamburger,0.18962339197161274
bubbles,0.22778982057802608
tomato,0.20910534837111308
butch,0.21440981060834438
splash,0.2285308555712507
rabbits,0.21906863103635477
hen,0.17863029798885938
eats,0.2409185908729392
islamabad,0.13310773123073935
octopus,0.19456157778694427
erica,0.19120796929694048
dummy,0.19626348816605926
yep,0.22585389507040046
candle,0.22328852788858686
parcel,0.1784898916726824
pockets,0.20758047359473591
scary,0.2645903745291713
joanne,0.18632186256848235
paddle,0.19840697887436584
sticky,0.22413010417895154
milky,0.17608918297850132
upstairs,0.24828000749393234
awake,0.20852944091208184
becky,0.22314737417161612
rumble,0.19912551429139294
hedgehog,0.18137341289983785
curly,0.2097239946333539
nestor,0.13905161376733102
airplanes,0.19149806475521275
pinch,0.2029200406556583
tee,0.20086770269290746
gal,0.16744903993084967
cookies,0.23125237201026735
oops,0.21505224713871893
boo,0.2282653185517651
paints,0.1792658641581663
spoon,0.23010626548665064
bop,0.17853512812854902
coloring,0.19514616166215257
balloons,0.2147181982949024
pau,0.13187209832200233
crashing,0.222614219483405
supper,0.19668281585705535
aw,0.1480798401991502
jeans,0.20651596820613233
lid,0.19029555411330326
bump,0.24096220124286086
jelly,0.23124381853330764
beads,0.18628157864153827
mimi,0.19991098851227596
chickens,0.23667427225224275
hurts,0.24101314024433376
unicorn,0.22256871916752413
huh,0.22557395080252082
mummy,0.20862046320349079
vest,0.1583767055289819
bash,0.18618801199881033
cocoa,0.17639704615878443
notebook,0.17878314837991813
trousers,0.2231457141309535
scarecrow,0.18419085669984805
peanut,0.23922000768397716
noisy,0.177853971114956
puppy,0.22964733623815942
cereal,0.21016885394181187
roar,0.17896739769461445
waking,0.2252644115235189
moo,0.1903492559081288
zebra,0.18872710635228734
chew,0.20485959301071843
lucille,0.2114531197569845
caterpillar,0.18519628329583443
asha,0.17169790688084738
cinnamon,0.20145166457483973
hh,0.12952681951392994
agra,0.12135230158463271
sausage,0.21656251068736446
patsy,0.21602984657232532
ay,0.1497759149864241
nai,0.14105647296889762
ripe,0.1616906483679277
naughty,0.2498474724307548
peanuts,0.22343502102502288
glue,0.22895202234920112
cakes,0.23995576696752913
alistair,0.19236932867932025
geese,0.19932821640574355
sweetheart,0.23241783759209042
bethany,0.16537513739693804
cheetah,0.1946394899009885
floppy,0.20302689926498493
tortoise,0.19852120087370803
spade,0.21866049693596093
nope,0.22979413626643763
acorn,0.18014717235846736
peas,0.22245020510043678
splinter,0.15899262996447916
wipe,0.19796387675001545
comb,0.19273457556129114
abi,0.15065654602807876
crawl,0.2269504687838823
sup,0.14090074242369002
pear,0.20572202399838965
barking,0.19688709890366668
toast,0.24444551147833785
rooster,0.2232622611095687
sleepy,0.21821984510477022
err,0.1612172434393802
sponge,0.1955848650514827
liza,0.20334412442578417
nanny,0.23137321542477085
stump,0.2178848643464936
toto,0.17502773420325962
alligator,0.22453677821756418
reindeer,0.1919745189404235
pillow,0.2211150858525942
moby,0.19220494591976123
siren,0.19865993227127154
pumpkin,0.2484900946492399
dada,0.16235582021292136
yeh,0.18824438807287644
lobster,0.20692195574716457
noises,0.22968482545854998
gigi,0.18495598249164327
dat,0.16471612482834772
mum,0.25286637546284163
damp,0.19192464531461195
scoop,0.22584592621915006
yup,0.17470901003438385
nga,0.12805417127791627
aeroplane,0.1906113927355967
pudding,0.228281513925662
noodles,0.233800821850126
pasta,0.21232553254062272
stair,0.1734692605604471
dis,0.1540295538688556
grandma,0.2590160561186484
hurting,0.22191715608753387
bracelet,0.18247755447898967
chimneys,0.17742821201653491
granny,0.25033756280229535
timmy,0.2369866568032345
wrapping,0.22182722689078435
amen,0.18042311563757668
scissors,0.23438329773294933
priya,0.19332212787389189
cough,0.21532927570982874
tamar,0.14523522553576276
pooh,0.22652095221511395
stew,0.21996276548231153
coo,0.15982188240603684
xxxx,0.12055055772357996
elmo,0.19215752828148025
biscuit,0.22577616297502348
dum,0.17304134205976174
tray,0.2334114015520071
tulip,0.17622797877497018
leila,0.1661145841338777
biscuits,0.21822547113441848
carrot,0.2452645120715981
grandpa,0.2524768571621583
oo,0.16008319529198678
sticker,0.2083926417184102
rub,0.20273711067177427
bock,0.15499609039780854
dragonfly,0.16666427171516898
hug,0.21876828859372102
rake,0.18223926649122993
sore,0.20642428414484884
fuss,0.22130827389235985
caitlin,0.2042875982636322
ruff,0.20088688332538834
tidy,0.2112876734635868
digger,0.21949418249443947
goldie,0.20175801113974282
roo,0.17863789773726674
pap,0.13017968326329643
downstairs,0.24921755499899514
turnaround,0.17370429145421973
pebbles,0.21339370347325953
oblong,0.18549862733070896
suitcase,0.2298625750704016
peek,0.22588735705540092
refrigerator,0.23005304835232773
raccoon,0.21681087918405306
tweet,0.1976326336384648
jellyfish,0.1915246604182738
flamingo,0.20336915104360842
tilly,0.18846507314429978
blankets,0.2124835131916464
dang,0.18086428663676682
rug,0.19499214896075778
hoo,0.1908301840582007
stickers,0.20782387090477414
cracker,0.2373975244644015
lala,0.1558096938342195
cushion,0.19167086826229263
pans,0.21457674688728715
quack,0.19720965585155256
hippo,0.18998729348394036
glitter,0.2191959700955776
octagon,0.16866789725356018
clam,0.19812327510399907
yogurt,0.20185128524216384
oy,0.15157337846438085
georgie,0.24279605638250165
skunk,0.23151136899872948
jigsaw,0.22030773359515216
daw,0.1547114615552044
stool,0.19800747774561114
choo,0.19429441566095165
hops,0.19577836874045398
rattle,0.22288341975439724
giraffe,0.2094226798016644
lorry,0.201033708215676
baa,0.14730982132383225
checkers,0.19099965587049814
rosy,0.17266014382675185
yea,0.18644893691571574
gopher,0.18603424188424156
shovel,0.23921048694829294
towel,0.24255093147392404
bead,0.19151506726692874
mattress,0.2318877878264136
ooh,0.24226412766917682
nap,0.17896619269777997
ow,0.15964897425257477
icing,0.19369104689948846
raining,0.2379765467969298
ssh,0.13898313005522453
pickle,0.23890639659061128
nah,0.19057198738789974
squeak,0.22974593583399175
gaby,0.18978335806794167
starfish,0.19836289882800714
clap,0.23551883016426742
loo,0.1837520970022842
mailbox,0.21079040729848939
manuela,0.15653671850869486
trampoline,0.20891760428992254
tutu,0.17604968203166269
quilt,0.2018038858280383
reedy,0.1689994991455862
birdie,0.22623023483396293
backpack,0.23628038132248566
blueberry,0.2086756213324799
lowly,0.1596018863075595
carrots,0.2442232414748448
bumped,0.20831206611103875
slipper,0.20351820789605768
iguana,0.18991535385442868
wrench,0.22982869155329097
andi,0.16550749393559097
goody,0.2161802041356618
piggy,0.26130697017968973
gluck,0.16233014005514676
tock,0.20199715210059857
poo,0.20109056496811936
pennies,0.22520358068032992
yum,0.19378497333953384
koala,0.2087283947723096
mend,0.18654683707623065
peep,0.2164394780653301
bah,0.1668612997218137
briefcase,0.2168680227864093
crumb,0.20928197030471357
bashing,0.22740042056434678
margery,0.19277707766392246
dah,0.16555078583021507
crayon,0.21151108891325837
lassie,0.23394398836927682
stamping,0.19061064181838652
armadillo,0.193011088294427
parsley,0.19983915368137734
tugboat,0.18512185593794386
spoons,0.23415705289277283
tut,0.16453351986865117
crib,0.22656700975602476
tofu,0.204647776192854
mustache,0.2269662016753078
whoops,0.2235793856322922
porridge,0.22883644879785123
frisbee,0.20838993154378266
bonny,0.19320714572758166
thankyou,0.19323286731410905
cromer,0.17124524139190925
puddle,0.2361993077198191
stink,0.22417214775566766
yeti,0.20450649235089988
gosh,0.2172692690445095
dipper,0.21983209652965635
turkeys,0.20557394913622007
mommy,0.253187591700183
auntie,0.24692188534274273
muck,0.20696597596294705
knobs,0.19263262665700334
chih,0.14588435138562808
whoa,0.24392625923650432
beep,0.22453054924188232
pipit,0.16590416326536192
apricot,0.19200100936134076
zipper,0.20932684044685093
llama,0.1978389052643558
chipmunk,0.20910482937411543
becca,0.23591601711029278
teapot,0.2089063306606591
raisin,0.20319198626687532
yay,0.20008422648709565
toaster,0.2497132526308022
smurf,0.22092697594908647
meow,0.22045391722341842
raisins,0.21780181827255862
doughnut,0.22428129783662634
tickle,0.2513283428981145
hoot,0.21259121758094815
banging,0.25450240715024675
slippers,0.24998743376097654
cozy,0.19910019325819725
hab,0.13952852835398463
wiggle,0.23386039129002836
diaper,0.2278220268451653
brm,0.13396400160673655
ack,0.1656721172645996
ahem,0.22124178738078745
poop,0.23805955817171248
straws,0.22492097258135263
noddy,0.22717172715956355
maisie,0.21736780467517064
towels,0.2334870691791683
bouillon,0.1515014880967481
spout,0.19911704721580778
celery,0.21589944394429078
screwdriver,0.24164312490201054
wobble,0.21049029215266205
fizz,0.22394329284083644
gobble,0.21397209704394551
ojo,0.14975544818516248
hooray,0.2211011042640519
ouch,0.22641301452208726
yummy,0.22477118686823805
tonya,0.182416030978119
macaroni,0.2236844269748918
humpty,0.2400487244505604
toot,0.22296965405456545
zita,0.14312531651167693
yah,0.1904907671254143
lastname,0.11054284013677775
eee,0.15158092489406527
ere,0.14664126919475823
nono,0.1379013833265747
gilly,0.18979941544830087
bosom,0.21107844500857004
rapunzel,0.2212044118352443
panties,0.25667524758842397
woof,0.22049769918378292
dik,0.16941194459439288
eraser,0.22929557632392827
bouncy,0.23539967425899777
kaka,0.15572405118171875
hurrah,0.2113277124538209
oatmeal,0.23029483697664813
bib,0.1617821109854708
latte,0.18729537764317356
kak,0.1336819313538146
oop,0.18428562347929808
scallop,0.1776476043723352
guava,0.1834628159337322
trapezoid,0.1554061406752677
aah,0.17508437866779558
birdy,0.21596208859060187
yellows,0.17401067508437007
piglet,0.22980295845295812
pajamas,0.24797782954634168
toothbrush,0.22541683508835447
nomi,0.15562151936704288
smelly,0.24904846515151682
tapioca,0.20069801643162685
pretzel,0.21233426967256075
milkman,0.22436327043026896
raking,0.19477478978700408
tigger,0.25462752352079715
grampa,0.23436097134524497
pram,0.19161622060636052
ladybird,0.19422841936768634
kix,0.18503261662535345
passy,0.14377083994594939
mowing,0.2098265029878978
napkin,0.2325586029593287
jeanine,0.16766706875511939
doggy,0.23765723810696557
cama,0.1380853859872097
bobs,0.2179374915687996
chowder,0.2330524961115311
hallo,0.18895846169946656
terrapin,0.19782297063556684
pail,0.22412619376316537
crayons,0.22390945354447142
unga,0.1365193733989089
blueberries,0.21646794775657774
basha,0.15184105627547553
yoghurt,0.20452904183620785
pook,0.1863337540800914
honk,0.21509921630710482
bobbin,0.22453112343752005
goldilocks,0.2138985933862428
fook,0.18846546743750936
pliers,0.232343584638643
potty,0.22112767177757095
lawnmower,0.23922556695593328
seesaw,0.18064189447215004
lolly,0.24492178401192483
wana,0.148851425548056
grandad,0.2597910032855205
kanga,0.17316330247333003
bleep,0.20928370980547684
pretzels,0.22505899420762204
corduroy,0.21646239691450794
doggie,0.2568986350048269
muffins,0.24476780278718444
mending,0.23311931014722317
puddles,0.23781170263276008
nini,0.1570291024779807
bobbing,0.24524989737324485
shh,0.16360498152244915
uch,0.11392485829803094
koalas,0.21122635846225965
jeannine,0.16701391917009917
armbands,0.17260294715860325
babaji,0.15248609689107928
mannie,0.24072122131282422
corder,0.2133705469690515
dere,0.1513993823245984
tippy,0.23885594202608992
naima,0.17067911500962718
tep,0.13995494387042
boog,0.21790382252138374
ayano,0.17454358764202285
lunchbox,0.2394868780629073
yuck,0.236734187698284
fingernail,0.21969200956569673
granma,0.15021792834165537
mornin,0.22160305666068567
moneys,0.15201468945475108
tummy,0.2569210922738706
brum,0.17952701595606488
shishi,0.16669766554484072
tato,0.14658198346281343
tanta,0.14252261157382098
napkins,0.23390818986457043
flan,0.19205414973058732
barbeque,0.23846348393307856
swish,0.23528441181836926
dodie,0.2254975447681335
playroom,0.208435368078049
hummus,0.19700352761874879
cuddle,0.26733516148722863
neigh,0.19662350873366768
grabby,0.22067913198964134
cheerios,0.22551762799089592
eeyore,0.24007210687802918
matzo,0.1974343421565785
oink,0.21298965228782246
thero,0.12953492090670146
deedee,0.21872887541970745
grr,0.16341131779569512
walruses,0.19551711003114777
whoo,0.2226256012129059
hup,0.15860309010988188
dingdong,0.1911211671529724
hotdog,0.23179934650793585
rolie,0.20924669071142943
grrr,0.19912807128628818
oof,0.19828047890977116
voom,0.18914462580323216
judie,0.2097347592695603
pocketbook,0.18578570973529804
fum,0.1539086708791587
ehe,0.13329657185194083
pingu,0.22684945744392163
snuggle,0.246275456641292
uhs,0.13133010039482015
bdr,0.11095293494018318
olie,0.21073659555163501
humm,0.18029965464317824
hurray,0.21265811652931332
pennie,0.23475631056954122
treetop,0.19846761956123327
maisy,0.209717316873828
grandaddy,0.24710367959219642
granddad,0.2537780588822777
barrette,0.19230041933344383
goldbug,0.19315877090771572
babys,0.20875343107280142
duckie,0.24625181673912125
ribbit,0.19670642246127212
hots,0.22918483878626747
fussing,0.2261156236691661
piggies,0.2584063752453026
shamu,0.1885542821368402
wastebasket,0.18665446307963898
tickles,0.269199788699434
pilchard,0.18794446090615696
toybox,0.19124165835689882
nanas,0.1706091808198611
shoelace,0.23854969719919858
brumm,0.16380480336405237
dumper,0.2119698546348058
whish,0.1721393623011557
tii,0.11651629799105563
hhh,0.135961572804148
awww,0.1964324604331293
prams,0.1999051832764711
whee,0.19832696343490522
mhm,0.11673145050341771
caca,0.1518343104858402
neeman,0.15466627533957134
burping,0.2543193337409673
chalks,0.1935485513103928
gurl,0.1968887820944647
wella,0.1545856842817936
jenko,0.16652237568905928
peekaboo,0.23096510540834403
dustman,0.2428652734217973
whoosh,0.23208854475045118
eya,0.12873209203931854
c_d,0.11120212291445418
sheeps,0.21789081065852092
rockabye,0.2357158272167507
polie,0.21986522400714945
nanana,0.17812822008716298
neen,0.15915541349086818
dungarees,0.20919220858385704
oooo,0.20715042275710813
lalala,0.21268754678473697
legos,0.17607312239453485
sweeties,0.24889381537563343
froggie,0.23667705334013175
yucky,0.2514058692788527
wiggily,0.22749911102291348
giya,0.1236135502113187
sukie,0.21402878524310737
maisey,0.18460282544934653
miaow,0.22411849688602947
pegboard,0.19513356616495853
scuse,0.2128921699521658
mousie,0.21963396881321126
hafta,0.16235198411144408
dinna,0.17759184027592648
dadda,0.16068915326605274
blub,0.18281616315758928
bathtime,0.23023891253465018
kamut,0.1470789260168237
panettone,0.17710328480610318
jammie,0.2089881803584501
bobos,0.17434434630737936
piggie,0.2622726406713823
horsie,0.2362243408638537
locky,0.22688351164719342
gonga,0.14427429959996602
bandaid,0.2150340278866518
ewww,0.20793328575853612
ribena,0.18354567665776164
woosh,0.23288137531214403
doggies,0.25682878969959577
dumptruck,0.22876710037121284
gammy,0.21796633686865216
dipsy,0.22251805524421603
throwed,0.21075934375963
nursie,0.2042419730181526
loly,0.15082940774140544
teddybear,0.1880056217733695
swiper,0.23169008316534243
chocky,0.242831978112757
licken,0.22812131324287477
byebye,0.17123471627469425
tatos,0.1418509036821375
turnit,0.21743349654027033
baura,0.1419707396156996
gavvy,0.21044992514277477
mormor,0.14346265106406533
jamas,0.1667127546625131
lookit,0.21884288948858335
achoo,0.20120009874785583
scuffy,0.25907760220866
mwah,0.18675842986752028
papadum,0.18282206110115393
mestor,0.16134773971032576
chippies,0.22594121858650004
dustmen,0.20231749137447147
pooed,0.21744519272848722
didja,0.18644185538311162
pottie,0.22153634476696768
doid,0.13126646123997895
falled,0.20360200873710735
doodoo,0.1968394903747053
highchair,0.24540416123018768
pennys,0.19405695398665182
hankie,0.23142280211197827
babaa,0.17973557820788802
bumbum,0.1727653108795882
nummy,0.20267833752432574
dwww,0.13921775388383628
rockrock,0.14821938003770443
poopoo,0.19282403039154772
poppop,0.19589482952877663
blankie,0.22496631113878815
uhuh,0.15302255567762785
accessorizing,0.22166229506314403
figh,0.1264377889217446
rarr,0.1540572533585734
owie,0.16303325951611353
eggie,0.2017330161082023
nean,0.12327750215446978
weewee,0.2153450721819557
uhoh,0.1547564387835032
manys,0.1325752881368778
mummie,0.18836836589224565
babygro,0.2284257209415434
bowwow,0.20116838716649846
awoh,0.1256465706058314
ribbet,0.1700751586259233
toffer,0.19563227342033834
dabee,0.1892782982573732
biup,0.14137044170385024
fishie,0.2024935164236562
vrap,0.13310030193806693
didl,0.14487860514639536
uhhuh,0.19688710576173804
tiggie,0.23071846806389995
nappie,0.2500674941254121
moomilk,0.2202123249544193
croth,0.1691428186447792
botbot,0.13354935585034255
peanus,0.1611915946839841
chabap,0.13656219967086142
